STATION_ID,STATION,BEGIN_DATE,END_DATE,STATE,COUNTRY,LATITUDE,LONGITUDE,ELEVATION
56462599999,DAYONG,2008-04-14,2016-06-07,null,CH,29.1333333,100.4833333,900
31509099999,DE-KASTRI,1959-01-31,1993-06-29,null,RS,51.4833333,140.7833333,36
42539099999,DEESA,2015-12-08,2020-03-11,null,IN,24.2,72.2,136
56144099999,DEGE,1957-07-01,2020-04-07,null,CH,31.7333333,98.5666666,3201
38734099999,DEHAVZ,1975-11-04,2020-04-07,null,TI,39.45,70.2,2561
56986099999,DEHOUJIE,1980-07-01,2000-04-03,null,CH,23.583,103.867,1423
42111099999,DEHRADUN,1957-07-01,2020-04-07,null,IN,30.3166666,78.0333333,682
44278099999,DELGER,1978-02-19,1982-01-19,null,MG,46.3666666,97.3666666,1793
52737099999,DELINGHA,1956-08-25,2020-04-07,null,CH,37.3666666,97.3666666,2982
56116099999,DENGQEN,1956-08-20,2020-04-07,null,CH,31.4166666,95.6,3874
31306099999,DEP-DOLBIR,1953-12-04,1980-01-01,null,RS,53.533,128.75,318
56444099999,DEQEN,1956-08-21,2020-04-07,null,CH,28.45,98.8833333,3320
55488099999,DEQEN SOUTH,1962-05-04,1962-05-04,null,CH,30.333,90.083,5304
41652099999,DERA GHAZI KHAN,2003-07-10,2003-10-23,null,PK,30.05,70.6333333,125
41521599999,DERA GHAZI KHAN,2005-07-28,2019-10-11,null,PK,29.967,70.483,148
41521599999,DERA GHAZI KHAN,2005-07-28,2019-10-11,null,PK,29.967,70.483,148
29663099999,DERBINO,1958-01-26,1963-12-31,null,RS,55.367,92.3,221
74925299999,DERGAON,1944-01-31,1945-05-31,null,IN,26.717,93.95,91
42754099999,DEVI AHILYABAI HOLKAR,1957-07-01,2020-04-07,null,IN,22.721786,75.801086,563.88
54714099999,DEZHOU,1956-08-20,1994-12-31,null,CH,37.433,116.317,22
44409099999,DHANGADHI (ATARIYA),2012-08-08,2020-04-07,null,NP,28.8,80.55,187
44477099999,DHANKUTA,1976-11-05,2020-04-07,null,NP,26.9833333,87.35,1210
42354099999,DHOLPUR,1977-10-31,1977-10-31,null,IN,26.6666666,77.8333333,176
74926099999,DHOPACHARI NW,1945-02-10,1945-04-30,null,BG,22.25,92.083,4
42404099999,DHUBRI,2015-12-08,2020-04-07,null,IN,26.0166666,89.9833333,36
42406099999,DHUBRI/RUPSI,1945-06-30,1945-09-30,null,IN,26.15,89.917,45
42811099999,DIAMOND HARBOUR,2015-12-09,2020-04-07,null,IN,22.1833333,88.2,7
42314099999,DIBRUGARH,1942-09-02,2020-04-07,null,IN,27.483853,95.016922,110.33
31705099999,DICHUN,1969-01-01,1988-03-24,null,RS,48.517,130.733,116
42316099999,DIGBOI,1944-09-01,1945-10-31,null,IN,27.3833333,95.6166666,143
42901099999,DIGHA,2015-12-07,2020-04-07,null,IN,21.6166666,87.5,6
41863099999,DINAJPUR,2011-06-30,2020-04-07,null,BG,25.65,88.6833333,37
54907099999,DING-TAO,1980-04-11,1980-04-11,null,CH,35.067,115.567,0
58477099999,DINGHAI,1956-08-20,2020-04-07,null,CH,30.0333333,122.1166666,37
54909099999,DINGTAO,1995-04-01,2020-04-07,null,CH,35.0833333,115.5166666,51
44406099999,DIPAYAL,2012-09-25,2020-04-07,null,NP,29.25,80.95,617
41508099999,DIR,1980-10-20,2020-04-06,null,PK,35.2,71.85,1369
42914099999,DIU APRT,2019-03-21,2019-09-10,null,IN,20.7145,70.9221,9.14
42914099999,DIU APRT,2019-03-21,2019-09-10,null,IN,20.7145,70.9221,9.14
51463599999,DIWOPU,1985-02-09,2020-04-07,null,CH,43.907106,87.474244,647.7
29483099999,DOLGIY MOST,1959-01-31,1988-02-16,null,RS,56.767,96.8,257
36963099999,DOLON PASS,1973-01-16,1998-10-07,null,KG,41.8,75.767,3040
58764099999,DONG-GUA ISLAND,1959-11-13,1983-01-01,null,CH,27.633,121.05,18
59626099999,DONG-XING,1959-11-03,2000-01-23,null,CH,21.55,107.967,13
47098099999,DONGDUCHEON,2001-07-05,2020-04-07,null,KS,37.9,127.0666666,112
46747099999,DONGGANG (=595530),1973-01-01,1974-10-15,null,TW,22.4666667,120.4333333,8
47106099999,DONGHAE RADAR,1951-07-01,2020-04-07,null,KS,37.5,129.1333333,37
47106099999,DONGHAE RADAR,1951-07-01,2020-04-07,null,KS,37.5,129.1333333,37
46810099999,DONGSHA,1973-01-01,1998-12-31,null,TW,20.6666666,116.7166666,6
59792099999,DONGSHA DAO,1973-01-04,2020-04-07,null,CH,20.6666666,116.7166666,6
53543099999,DONGSHENG,1973-01-01,2020-04-07,null,CH,39.8333333,109.9833333,1459
46730099999,DONGSHI,1973-01-07,2000-05-15,null,TW,23.2666667,119.6666667,45
58251099999,DONGTAI,1956-08-20,2020-04-07,null,CH,32.85,120.2833333,4
30972099999,DONO,1953-02-18,1995-01-31,null,RS,50.8833333,118.5833333,694
74924499999,DOOM-DOOMA,1943-04-09,1945-10-14,null,IN,27.567,95.567,130
52836099999,DOULAN,1956-08-22,2020-04-07,null,CH,36.3,98.1,3190
42867099999,DR AMBEDKAR INTL,1957-02-15,2020-04-07,null,IN,21.092192,79.047183,314.85
69146499999,DRAUGHON RANGE,1955-03-11,2015-02-25,null,JA,40.8686411,141.377777,5.18
41515099999,DROSH,1957-07-01,2020-03-20,null,PK,35.5666666,71.7833333,1465
36806099999,DRUZBA,1959-01-04,2020-04-07,null,KZ,45.3,82.483,394
59037099999,DU AN,1957-08-25,1961-03-11,null,CH,24.017,108.083,162
31318099999,DUGDA,1953-12-05,1993-06-30,null,RS,53.35,130.0166666,319.32
31482099999,DUKI,1948-01-02,1995-01-14,null,RS,51.717,135.933,132
30954099999,DULDURGA,1955-03-24,1991-06-03,null,RS,50.633,113.583,811
42599099999,DUMKA,1977-10-26,1977-10-26,null,IN,24.2666666,87.25,149
54186099999,DUNHUA,1957-12-03,2020-04-07,null,CH,43.3666666,128.2,525
52418099999,DUNHUANG,1956-08-23,2020-04-07,null,CH,40.15,94.6833333,1140
54208099999,DUOLUN,1956-08-20,2020-04-07,null,CH,42.1833333,116.4666666,1247
57922099999,DUSHAN,1945-04-30,2020-04-07,null,CH,25.8333333,107.55,971
38836099999,DUSHANBE,1933-01-06,2020-04-07,null,TI,38.543333,68.825,784.86
42731099999,DWARKA,2015-12-07,2020-04-07,null,IN,22.3666666,69.0833333,11
30695099999,DZALINDA,1953-02-16,2020-04-07,null,RS,53.4666666,123.9,266
29481099999,DZERZHINSKOE,1948-01-12,2020-04-07,null,RS,56.85,95.2166666,188
38613099999,DZHALAL-ABAD,1957-07-19,2020-04-07,null,KG,40.9166666,72.95,765
44245099999,DZUUNHARAA,1974-04-19,1976-01-30,null,MG,48.8666667,106.4666667,895
30767099999,EDAKUY-IN-CHITA,1955-03-24,1975-06-25,null,RS,52.3,115.033,779
36341099999,EGINDYBULAK,2014-07-01,2020-04-07,null,KZ,49.7833333,76.3833333,776
52267099999,EJIN QI,1960-05-15,2020-04-07,null,CH,41.95,101.0666666,941
31707099999,EKATERINO-NIKOL'SKOE,1948-01-01,2020-04-07,null,RS,47.7333333,130.9666666,73
36001099999,EKIBASTUZ,1959-01-04,1998-03-28,null,KZ,51.7,75.367,234
31329099999,EKIMCAN,1948-01-01,2020-04-07,null,RS,53.0666667,132.9333333,543
31733099999,ELABUGA,1953-02-18,2020-04-07,null,RS,48.8166666,135.8833333,58
56385099999,EMEI SHAN,1956-08-20,2020-04-07,null,CH,29.5166666,103.3333333,3049
57448099999,EN-SHI (CHI-AFB),1981-06-07,1981-09-12,null,CH,30.3,109.483,457
53067099999,ENGER HULASA,1978-09-28,1981-04-04,null,MG,44.167,111.167,1086
53195099999,ENGER SHOOTO,1957-12-02,1988-09-12,null,CH,43.383,114.45,1128
30941099999,ENGOROK,1955-04-06,1955-12-17,null,RS,50.967,110.35,920
57447099999,ENSHI,1945-03-31,2020-04-07,null,CH,30.2833333,109.4666666,458
44237099999,ERDENEMANDAL,1983-10-11,2020-04-07,null,MG,48.5333333,101.3833333,1509
44317099999,ERDENETSAGAAN,1973-01-03,2020-04-07,null,MG,45.9,115.3666666,1076
44325099999,ERDENI,1963-03-01,2020-04-07,null,MG,45.15,97.7666667,2417
53068099999,ERENHOT,1956-08-20,2020-04-07,null,CH,43.65,112,966
74934199999,ERH-LANG-PA NORTH,1945-02-28,1945-10-06,null,CH,32.967,107.2,518
29869099999,ERMAKOVSKOE,1948-01-28,2020-04-07,null,RS,53.3,92.4166666,298
30683099999,EROFEJ PAVLOVIC,1935-08-07,2020-04-07,null,RS,53.9666666,121.9333333,522
29807099999,ERTIS,1948-01-01,2020-04-07,null,KZ,53.35,75.45,94
36307099999,ERZIN,1960-12-01,2020-04-07,null,RS,50.25,95.1666666,1100
47431099999,ESAN (CAPE/LGT-H),1986-12-25,1989-03-14,null,JA,41.817,141.183,36
47428099999,ESASHI,1953-01-01,2020-04-07,null,JA,41.8666666,140.1166666,12.13
30940099999,ESUTAY,1961-01-09,1962-08-24,null,RS,50.183,110.417,1100
41630099999,FAISALABAD,2002-10-22,2020-04-07,null,PK,31.4333333,73.1,184
40904099999,FAIZABAD,1973-03-04,2012-10-14,null,AF,37.1166667,70.5166667,1200
48031099999,FALAM,1973-01-02,2020-04-07,null,BM,22.9166666,93.6833333,1372
57259099999,FANGXIAN,1959-11-01,2020-04-07,null,CH,32.0333333,110.7666666,435
41916099999,FARIDPUR,1978-09-11,1978-10-18,null,BG,23.617,89.85,14
41929099999,FARIDPUR,2011-06-30,2020-04-07,null,BG,23.6,89.85,9
38862099999,FEDCENKO GLACIER,1937-01-08,1995-03-03,null,TI,38.917,72.167,4169
57348099999,FENGJIE,1956-08-20,2020-04-07,null,CH,31.0166666,109.5333333,303
46740399999,FENGNIN,1982-06-25,2020-04-07,null,TW,22.754986,121.101681,43.58
54308099999,FENGNING,1957-12-02,2020-04-07,null,CH,41.2,116.6333333,661
57025099999,FENGXIANG,2005-08-12,2020-04-07,null,CH,34.5166666,107.3833333,781
41943099999,FENI,2000-02-04,2020-04-07,null,BG,23.0333333,91.4166666,8
58502099999,FENLU SOUTHEAST,1956-08-20,1963-12-21,null,CH,29.75,115.917,31
57483099999,FENSUIZUI NORTH,1957-08-24,1961-03-14,null,CH,30.65,113.65,30
38618099999,FERGANA AIRPORT,1948-01-12,2020-04-07,null,UZ,40.3666666,71.75,603.5
54929099999,FEZXZAN,1998-03-01,2020-04-07,null,CH,35.25,117.95,120
54952099999,FLASHING LIGHT,1957-12-03,1992-07-10,null,CH,35.967,120.483,25
40934399999,FOB BOSTIC,2009-01-01,2012-06-30,null,AF,35.21,71.52,1042
69709499999,FOB BOSTIC,1991-02-06,2012-06-30,null,AF,35.217,71.517,1042
40970699999,FOB CHAMKANI,2011-07-09,2013-09-26,null,AF,33.8,69.8166666,1951.94
69252499999,FOB CHAPMAN,1990-11-14,2015-03-03,null,AF,33.33892,69.95549,1150.62
40971399999,FOB CLARK,2014-01-15,2014-10-25,null,AF,33.35,69.7333333,1383.18
40953499999,FOB CONNOLLY,2011-04-13,2013-05-29,null,AF,34.2666666,70.2,1214.63
69081499999,FOB GAMBERI,2001-09-29,2015-03-03,null,AF,34.53,70.35,657.15
40913399999,FOB KUNDUZ,2010-09-01,2013-09-29,null,AF,36.6666667,68.9,448.06
40981399999,FOB KUSAHMOND,2011-10-07,2012-03-30,null,AF,32.6333333,68.2666666,2001.93
40951199999,FOB KUTSCHBACH,2009-01-01,2013-11-03,null,AF,34.8666667,69.6333333,1357.88
69649499999,FOB SHINWAR,2009-03-01,2012-07-28,null,AF,34.183,70.817,653
40984999999,FOB SKHIN,2006-01-03,2012-07-31,null,AF,32.533,69.2,2212
40984499999,FOB TILLMAN,2010-11-15,2012-11-15,null,AF,32.933,69.45,1814
59087099999,FOGANG,1957-08-22,2020-04-07,null,CH,23.8833333,113.5166666,68
69253499999,FORT CAMPBELL / TEST,1987-05-01,2006-03-05,KY,US,36.6666666,87.5,114
57522099999,FOU-LING,1962-05-04,1998-09-21,null,CH,29.717,107.4,275
58754099999,FUDING,1956-08-20,2020-04-07,null,CH,27.3333333,120.2,38
51068099999,FUHAI/BURULTOKAY,1962-04-03,1997-05-09,null,CH,47.1,87.383,472
47721099999,FUJI (JASDF),1973-01-04,2014-07-01,null,JA,35.3166667,138.8666667,683
50788099999,FUJIN,1956-08-20,2020-04-07,null,CH,47.2333333,131.9833333,65
47639099999,FUJISAN,1953-01-01,2020-04-07,null,JA,35.3666666,138.7333333,3777.5
51365099999,FUKANG,1962-03-28,1997-05-13,null,CH,44.15,87.983,549
47574099999,FUKAURA,1973-01-01,2020-04-07,null,JA,40.65,139.9333333,68
47844099999,FUKUE,1973-01-01,2020-04-07,null,JA,32.666269,128.832808,83.21
47843099999,FUKUE,1962-04-30,2020-04-07,null,JA,32.7,128.8333333,26.9
47616099999,FUKUI,1976-09-13,2020-04-07,null,JA,36.05,136.2166666,17.42
47706099999,FUKUI,1973-01-02,2007-02-28,null,JA,36.142847,136.223922,5.79
47808099999,FUKUOKA,1946-09-06,2020-04-07,null,JA,33.585942,130.450686,9.75
47807099999,FUKUOKA,1953-01-01,2020-04-07,null,JA,33.5833333,130.3833333,15.03
47595099999,FUKUSHIMA,1973-01-01,2020-04-07,null,JA,37.7666666,140.4666666,69.25
47557099999,FUKUSHIMA,1995-09-12,2020-04-07,null,JA,37.227431,140.430678,372.16
47595499999,FUKUSHIMA ARPT,1993-04-09,1995-09-07,null,JA,37.233,140.433,375
47767099999,FUKUYAMA,1953-01-01,2020-04-07,null,JA,34.45,133.25,3.6
38099099999,FURMANOVO,1962-05-09,2020-04-07,null,KZ,44.283,72.95,350
31993099999,FURMANOVO-IN-PRIMOR,1953-02-27,1987-07-05,null,RS,43.983,134.683,234
42372099999,FURSATGANJ AIRPORT,2015-12-08,2020-04-07,null,IN,26.25,81.3833333,109.73
42372099999,FURSATGANJ AIRPORT,2015-12-08,2020-04-07,null,IN,26.25,81.3833333,109.73
47606099999,FUSHIKI,1975-08-22,2020-04-07,null,JA,36.8,137.05,13.1
54284099999,FUSONG,1961-11-01,1991-08-13,null,CH,42.333,127.283,610
99999943313,FUSSA,1948-12-31,1968-03-31,null,JA,35.75,139.35,139
99999942215,FUTENMA,1960-07-24,1972-12-31,null,US,26.267,127.75,84.1
54563099999,FUXIAN/WAFANGDIAN,1957-12-02,1994-04-08,null,CH,39.633,121.983,17
54237099999,FUXIN,1957-12-02,2002-01-12,null,CH,42,121.633,182
58203099999,FUYANG,1957-06-08,2020-04-07,null,CH,32.8666666,115.7333333,33
51087099999,FUYUN,1956-08-20,2020-04-07,null,CH,46.9833333,89.5166666,827
58847099999,FUZHOU,1956-08-20,2020-04-07,null,CH,26.0833333,119.2833333,85
58847099999,FUZHOU,1956-08-20,2020-04-07,null,CH,26.0833333,119.2833333,85
74938399999,G 404,1953-10-20,1954-08-17,null,KS,38.087519,127.986625,199.64
74938399999,G 404,1953-10-20,1954-08-17,null,KS,38.087519,127.986625,199.64
56074099999,GA-HAI,1989-01-02,1997-04-16,null,CH,34.2,102.3,3109
47846099999,GAJASHIMA (LGT-H),1973-07-19,1975-01-25,null,JA,29.917,129.533,196
44284099999,GALUUT,1958-03-23,2020-04-07,null,MG,46.7,100.1333333,2126
31851099999,GAMCANZA,1955-04-24,1993-06-29,null,RS,46.683,136.267,244
44221099999,GANDAN HURYEE,1973-04-15,2020-04-07,null,MG,49.65,95.7833333,1421
38932099999,GANDZHINA,2010-10-01,2020-04-07,null,TI,37.95,68.5666666,752
42123099999,GANGANAGAR,1961-01-12,2020-04-07,null,IN,29.9166666,73.9166666,177
52754099999,GANGCA,1961-07-30,2020-04-07,null,CH,37.3333333,100.1333333,3302
47107099999,GANGNEUNG,1951-12-31,2020-04-07,null,KS,37.753561,128.943625,10.66
47105099999,GANGNEUNG,1973-01-01,2020-04-07,null,KS,37.7709333,128.8680556,26.1
46745099999,GANGSHAN,1954-05-17,2000-12-31,null,TW,22.782508,120.262169,10.36
42299099999,GANGTOK,2015-12-10,2020-04-07,null,IN,27.3333333,88.6166666,1756
58040099999,GANYU,1958-01-04,2020-04-07,null,CH,34.85,119.1333333,10
57993099999,GANZHOU,1944-12-02,2020-04-07,null,CH,25.85,114.95,125
54846099999,GAO-MI (?),1980-10-23,1981-05-01,null,CH,36.383,119.733,38
56132099999,GAO-RIK,1962-07-26,1977-06-06,null,CH,32.5,97.933,3657
57411099999,GAOPING,1956-08-20,2020-04-07,null,CH,30.75,106.1333333,347
59134099999,GAOQI,1956-08-20,2020-04-07,null,CH,24.544036,118.127739,17.98
52546099999,GAOTAI WEST,1956-08-20,1961-10-31,null,CH,39.383,99.717,1354
59278099999,GAOYAO,1957-08-25,2020-04-07,null,CH,23.05,112.4666666,12
58241099999,GAOYOU,1959-11-02,2000-03-31,null,CH,32.783,119.45,3
69211499999,GAPYONG (TMQ-53P),1977-09-11,2015-03-03,null,KS,37.8666666,127.5166666,56.08
31384099999,GAR,1953-12-05,1996-03-02,null,RS,52.567,129.067,246
69650499999,GARDEZ,2005-05-16,2013-11-04,null,AF,33.5666666,69.25,2358.85
40970099999,GARDIZ,1975-09-20,2013-07-31,null,AF,33.6166666,69.2333333,2350
56146099999,GARZE,1956-08-20,2020-04-07,null,CH,31.6166666,100,3394
42591099999,GAYA,1942-11-22,2020-04-07,null,IN,24.744308,84.951175,115.82
56946099999,GENGMA,1990-01-01,2020-04-07,null,CH,23.55,99.4,1104
47157099999,GEOCHANG,2009-01-09,2020-04-07,null,KS,35.6666666,127.9166666,225.95
47157099999,GEOCHANG,2009-01-09,2020-04-07,null,KS,35.6666666,127.9166666,225.95
47080099999,GEOJIN,1953-05-02,1954-02-07,null,KN,38.45,128.45,107
69224499999,GEUMSAN (TMQ-53P),1983-05-10,2015-03-03,null,KS,36.1166666,127.4833333,101.8
29558099999,GGP KATEK,2012-03-28,2020-04-07,null,RS,55.5333333,89.2,318.82
69159699999,GHAZI,2010-08-05,2010-08-14,null,PK,33.983,72.617,341
40968099999,GHAZNI,1973-01-01,2014-08-27,null,AF,33.5333333,68.4166667,2183
40968099999,GHAZNI,1973-01-01,2014-08-27,null,AF,33.5333333,68.4166667,2183
47634099999,GIFU,1973-01-01,2020-04-07,null,JA,35.394078,136.869667,39.01
47632099999,GIFU,1953-01-01,2020-04-07,null,JA,35.4,136.7666666,17
41516099999,GILGIT,1973-04-16,2019-10-14,null,PK,35.918786,74.333644,1457.24
47153099999,GIMHAE INTL,1950-08-19,2020-04-07,null,KS,35.179528,128.938222,1.82
69217499999,GIMHWA (TMQ-53P),1978-03-04,2015-02-04,null,KS,38.25,127.4166666,203.91
47110099999,GIMPO,1945-09-30,2020-04-07,null,KS,37.558311,126.790586,17.67
31848099999,GLUBINNOYE NORTH,1956-01-27,1961-08-02,null,RS,46.1,135.4,241
31971099999,GLUKHOVKA,1955-05-01,1961-07-30,null,RS,43.8,132.167,null
47172099999,GOCHANG,2009-01-09,2020-04-07,null,KS,35.3488889,126.5988889,55
52813099999,GOL-MUD (?),1975-01-31,1981-02-16,null,CH,36.817,95.35,2731
52818099999,GOLMUD,1956-08-20,2020-04-07,null,CH,36.4166666,94.9,2809
30424099999,GOLOVSKOE,1937-04-06,1995-01-25,null,RS,55.4833333,105.4833333,372
28993099999,GOLUBOVKA,1974-09-10,2020-04-07,null,KZ,53.15,74.2,126
29289099999,GONDA,1959-12-27,1994-11-29,null,RS,57.85,97.4,378
42871099999,GONDIA ARPT/BIRSI,2015-12-08,2020-04-07,null,IN,21.524467,80.287997,300.84
42871099999,GONDIA ARPT/BIRSI,2015-12-08,2020-04-07,null,IN,21.524467,80.287997,300.84
52856099999,GONGHE,1956-08-23,1998-11-25,null,CH,36.35,100.783,2743
69221499999,GONGJU (TMQ-53P),1980-03-04,2015-03-03,null,KS,36.5,127.2,32.92
42379099999,GORAKHPUR,1957-01-06,2020-04-07,null,IN,26.739708,83.449708,78.94
30679099999,GORBICA,1953-02-16,1995-01-31,null,RS,53.1,119.2166666,384
31489099999,GORIN,1953-12-02,2020-04-07,null,RS,51.2,136.8,92
30731099999,GORJACINSK,1948-01-03,2020-04-07,null,RS,52.9833333,108.2833333,487
30246099999,GORNO-CUJSKI,1955-07-04,1996-07-19,null,RS,57.667,111.667,332
47185043263,GOSAN,1988-10-22,2020-04-07,null,KS,33.294,126.163,71
47185099999,GOSAN,2000-01-01,2014-06-05,null,KS,33.293835,126.162827,70.9
54335099999,GOUBANGZI,1957-12-02,2002-06-15,null,CH,41.383,121.8,25
30432099999,GOUJOKIT,1969-01-07,1998-08-12,null,RS,55.717,109.067,676
30948099999,GRJAZI,1955-03-26,1994-04-23,null,RS,50.017,111.183,1234
31823099999,GROSSEVICHI,1948-01-03,1994-09-30,null,RS,47.967,139.533,3
31767099999,GROSSEVICHI WEST,1955-05-05,1960-12-27,null,RS,48.15,138.183,501
58519099999,GU-XIAN-DU,1957-08-19,2000-01-05,null,CH,29.083,116.883,31
52378099999,GUAIZIHU,1962-03-07,2020-04-07,null,CH,41.3666666,102.3666666,960
74934099999,GUANBA NORTH,1945-02-28,1946-04-30,null,CH,30.583,107.833,501
57206099999,GUANG-YUAN,1956-08-20,1981-12-08,null,CH,32.433,105.8,487
58813099999,GUANGCHANG,1957-08-20,2020-04-07,null,CH,26.85,116.3333333,142
59007099999,GUANGNAN,1956-08-20,2020-04-07,null,CH,24.0666666,105.0666666,1251
31421099999,GUGA,1948-01-16,1997-03-11,null,RS,52.7,137.5333333,60
53986099999,GUGUZHAI NW,1956-08-20,1961-10-31,null,CH,35.25,113.95,72
52955099999,GUINAN,2001-09-16,2020-04-07,null,CH,35.5833333,100.75,3123
59254099999,GUIPING,1956-08-21,2020-04-07,null,CH,23.4,110.0833333,44
38627099999,GULCA,1959-12-22,1992-05-12,null,KG,40.317,73.55,1555
59321099999,GULEITOU,1956-08-20,1961-10-31,null,CH,23.8,117.55,6
47154043213,GUMI,1973-01-01,2014-06-05,null,KS,36.117,128.317,47
47154099999,GUMI,2009-01-09,2020-04-07,null,KS,36.1166666,128.3166666,47
69223499999,GUMI (TMQ-53P),1979-09-15,2015-03-03,null,KS,36.1166666,128.3666666,42.98
74925499999,GUMSHEN SOUTHEAST,1944-04-30,1944-10-06,null,BM,26.55,97.55,1053
42559099999,GUNA,1973-01-01,2020-04-07,null,IN,24.65,77.3166666,478
47140099999,GUNSAN,1973-01-01,2020-04-07,null,KS,36.0023491,126.7634672,26.9
41504099999,GUPIS,2005-10-02,2019-10-15,null,PK,36.1666666,73.4,2156
41504099999,GUPIS,2005-10-02,2019-10-15,null,PK,36.1666666,73.4,2156
31965099999,GUSEVKA SOUTHEAST,1955-05-01,1958-12-26,null,RS,43.35,131.633,270
58208099999,GUSHI,1956-08-20,2020-04-07,null,CH,32.1666666,115.6166666,44
74923499999,GUSKHARA SOUTHEAST,1943-12-01,1944-12-15,null,IN,23.467,87.783,41
42410099999,GUWAHATI INTL,1945-03-20,2020-04-07,null,IN,26.106092,91.585939,49.37
53817099999,GUYUAN,1962-03-28,1997-03-18,null,CH,36.017,106.283,1676
31801099999,GVASJUGI,1948-01-09,2020-04-07,null,RS,47.6666666,136.1833333,180
42361099999,GWALIOR,1957-07-01,2020-04-07,null,IN,26.293336,78.227753,188.06
69360499999,GWANGJEOK,1982-09-09,2015-03-03,null,KS,37.8166666,126.9833333,77.11
47156099999,GWANGJU,1973-01-01,2020-04-07,null,KS,35.1666666,126.9,74
47158099999,GWANGJU,1953-12-01,2020-04-07,null,KS,35.126389,126.808889,11.88
69215499999,GWANGJUUP (TMQ-53P),1979-09-10,2015-03-03,null,KS,37.3833333,127.3,74.07
55680099999,GYANGZE,1962-05-04,1995-02-12,null,CH,29,89.633,3657
47106499999,H 207 HELIPORT,1979-07-24,2016-10-22,null,KS,37.719166,127.09944,71.32
47110599999,H 264 HELIPORT,1973-01-02,2020-04-07,null,KS,37.521533,126.978628,12.19
48825099999,HA DONG,2012-09-04,2020-04-07,null,VM,20.9666666,105.7666666,7.91
54235099999,HA-ERH-T'AO,1980-12-23,1980-12-23,null,CH,42.5,122.133,183
29816099999,HABARY,1955-07-06,1958-01-20,null,RS,53.6166666,79.55,138
47404099999,HABORO,1953-01-01,2020-04-07,null,JA,44.3666666,141.7,9.6
47738099999,HACHIJOJIMA,1973-01-01,2013-03-31,null,JA,33.115,139.785833,92.35
47678099999,HACHIJOJIMA,1952-12-31,2020-04-07,null,JA,33.1166666,139.7833333,152.6
47581099999,HACHINOHE,1973-01-01,2020-04-07,null,JA,40.5333333,141.5166666,28.54
47515099999,HACHINOHE,1973-01-01,2020-04-07,null,JA,40.556447,141.466325,46.32
29892099999,HADAMA,1953-02-21,2015-08-26,null,RS,53.95,98.8166666,705
44242099999,HADATYN,1973-07-19,2020-04-07,null,MG,49.45,107.2,762
47069099999,HAEJU,1957-02-03,2020-04-07,null,KN,38.0333333,125.7,81
47754099999,HAGI,1953-01-01,2020-04-07,null,JA,34.4166666,131.4,3.7
50528099999,HAI-LAR/TUNGSHAN,1980-04-07,1980-04-07,null,CH,49.217,119.8,488
53805099999,HAI-YUAN,1979-07-24,1981-11-19,null,CH,36.567,105.65,1850
58250099999,HAIAN NORTHEAST,1974-09-19,1974-09-19,null,CH,32.567,120.467,12
74924999999,HAILAKANDI NORTHWEST,1944-02-16,1944-05-20,null,IN,24.717,92.533,25
50527099999,HAILAR,1956-08-20,2020-03-26,null,CH,49.25,119.7,650
53231099999,HAILS,1961-08-13,2020-04-07,null,CH,41.45,106.3833333,1510
50756099999,HAILUN,1956-08-23,2020-04-07,null,CH,47.45,126.8666666,248
54863099999,HAIYANG,1959-08-01,2020-04-07,null,CH,36.7666666,121.1666666,64
54587099999,HAIYANG DAO,1957-12-02,2005-05-15,null,CH,39.05,123.2166666,-999.9
29862099999,HAKASSKAJA,1996-07-01,2007-03-28,null,RS,53.7666666,91.3166666,256
48030099999,HAKHA,2012-04-11,2020-04-07,null,BM,22.65,93.6333333,1865.98
47488099999,HAKODATE,1973-01-01,2020-04-07,null,JA,41.77,140.821944,46.02
47430099999,HAKODATE,1953-01-01,2020-04-07,null,JA,41.8166666,140.75,43.9
53336099999,HALIUT,1956-08-20,2020-04-07,null,CH,41.5666666,108.5166666,1290
74933599999,HAMA SOUTH,1945-07-01,1945-08-14,null,JA,26.5,127.2,9
47755099999,HAMADA,1953-01-01,2020-04-07,null,JA,34.9,132.0666666,20.9
47654099999,HAMAMATSU,1953-01-01,2020-04-07,null,JA,34.75,137.7166666,47.69
47681099999,HAMAMATSU,1973-01-01,2020-04-07,null,JA,34.750239,137.703083,45.72
30815099999,HAMAR-DABAN,1953-02-16,2020-04-07,null,RS,51.5333333,103.6,1442
99999942216,HAMBY AAF,1963-08-26,1968-03-31,null,JA,26.3,127.767,4.9
47935099999,HAMBY AAF/BUCKNER,1963-08-26,1974-01-02,null,JA,26.3,127.767,6
47041099999,HAMHEUNG,1957-02-03,2020-04-07,null,KN,39.9333333,127.55,22
52203099999,HAMI,1956-08-23,2020-04-07,null,CH,42.8166667,93.5166667,739
57232099999,HAN-YIN,1962-03-28,1997-04-19,null,CH,32.9,108.517,457
47549099999,HANAMAKI,1973-01-01,2020-04-07,null,JA,39.428611,141.135278,90.52
69606499999,HANAMAKI,1990-11-27,1997-04-15,null,JA,39.433,141.133,91
44385099999,HANBOGD,1975-12-02,2020-04-07,null,MG,43.2,107.1666667,914
53420099999,HANG-CHIN-HOU-CHI NW,1956-08-20,1961-10-31,null,CH,40.967,107.167,1035
53533099999,HANG-GIN-QI,1974-01-29,1982-01-06,null,CH,39.85,108.733,1450
74935099999,HANGCHOW CHINA,1945-10-22,1946-04-30,null,CH,30.233,120.166,8
